datetime,rolling_sharpe
2022-03-23 05:40:00,10.689511995007907
2022-03-23 05:45:00,10.689511995007907
2022-03-23 05:50:00,10.689511995007907
2022-03-23 05:55:00,10.689511995007907
2022-03-23 06:00:00,10.689511995007907
2022-03-23 06:05:00,10.689511995007907
2022-03-23 06:10:00,10.689511995007907
2022-03-23 06:15:00,10.689511995007907
2022-03-23 06:20:00,10.689511995007907
2022-03-23 06:25:00,10.689511995007907
2022-03-23 06:30:00,10.689511995007907
2022-03-23 06:35:00,10.689511995007907
2022-03-23 06:40:00,10.689511995007907
2022-03-23 06:45:00,10.689511995007907
2022-03-23 06:50:00,10.689511995007907
2022-03-23 06:55:00,10.689511995007907
2022-03-23 07:00:00,10.689511995007907
2022-03-23 07:05:00,10.689511995007907
2022-03-23 07:10:00,10.689511995007907
2022-03-23 07:15:00,10.689511995007907
2022-03-23 07:20:00,10.689511995007907
2022-03-23 07:25:00,10.689511995007907
2022-03-23 07:30:00,10.689511995007907
2022-03-23 07:35:00,10.689511995007907
2022-03-23 07:40:00,10.689511995007907
2022-03-23 07:45:00,10.689511995007907
2022-03-23 07:50:00,10.689511995007907
2022-03-23 07:55:00,10.689511995007907
2022-03-23 08:00:00,10.689511995007907
2022-03-23 08:05:00,10.689511995007907
2022-03-23 08:10:00,10.689511995007907
2022-03-23 08:15:00,10.689511995007907
2022-03-23 08:20:00,10.689511995007907
2022-03-23 08:25:00,10.689511995007907
2022-03-23 08:30:00,10.689511995007907
2022-03-23 08:35:00,10.689511995007907
2022-03-23 08:40:00,10.689511995007907
2022-03-23 08:45:00,10.689511995007907
2022-03-23 08:50:00,10.689511995007907
2022-03-23 08:55:00,10.689511995007907
2022-03-23 09:00:00,10.689511995007907
2022-03-23 09:05:00,10.689511995007907
2022-03-23 09:10:00,10.689511995007907
2022-03-23 09:15:00,10.689511995007907
2022-03-23 09:20:00,10.689511995007907
2022-03-23 09:25:00,10.689511995007907
2022-03-23 09:30:00,10.689511995007907
2022-03-23 09:35:00,10.689511995007907
2022-03-23 09:40:00,10.689511995007907
2022-03-23 09:45:00,10.689511995007907
2022-03-23 09:50:00,10.689511995007907
2022-03-23 09:55:00,10.689511995007907
2022-03-23 10:00:00,10.689511995007907
2022-03-23 10:05:00,10.689511995007907
2022-03-23 10:10:00,10.689511995007907
2022-03-23 10:15:00,10.689511995007907
2022-03-23 10:20:00,10.689511995007907
2022-03-23 10:25:00,10.689511995007907
2022-03-23 10:30:00,10.689511995007907
2022-03-23 10:35:00,10.689511995007907
2022-03-23 10:40:00,10.689511995007907
2022-03-23 10:45:00,10.689511995007907
2022-03-23 10:50:00,10.689511995007907
2022-03-23 10:55:00,10.689511995007907
2022-03-23 11:00:00,10.689511995007907
2022-03-23 11:05:00,10.689511995007907
2022-03-23 11:10:00,10.689511995007907
2022-03-23 11:15:00,10.689511995007907
2022-03-23 11:20:00,10.689511995007907
2022-03-23 11:25:00,10.689511995007907
2022-03-23 11:30:00,10.689511995007907
2022-03-23 11:35:00,10.689511995007907
2022-03-23 11:40:00,10.689511995007907
2022-03-23 11:45:00,10.689511995007907
2022-03-23 11:50:00,10.689511995007907
2022-03-23 11:55:00,10.689511995007907
2022-03-23 12:00:00,10.689511995007907
2022-03-23 12:05:00,10.689511995007907
2022-03-23 12:10:00,10.689511995007907
2022-03-23 12:15:00,10.689511995007907
2022-03-23 12:20:00,10.689511995007907
2022-03-23 12:25:00,10.689511995007907
2022-03-23 12:30:00,10.689511995007907
2022-03-23 12:35:00,10.689511995007907
2022-03-23 12:40:00,10.689511995007907
2022-03-23 12:45:00,10.689511995007907
2022-03-23 12:50:00,10.689511995007907
2022-03-23 12:55:00,10.689511995007907
2022-03-23 13:00:00,10.689511995007907
2022-03-23 13:05:00,10.689511995007907
2022-03-23 13:10:00,10.689511995007907
2022-03-23 13:15:00,10.689511995007907
2022-03-23 13:20:00,10.689511995007907
2022-03-23 13:25:00,10.689511995007907
2022-03-23 13:30:00,10.689511995007907
2022-03-23 13:35:00,10.689511995007907
2022-03-23 13:40:00,10.689511995007907
2022-03-23 13:45:00,10.689511995007907
2022-03-23 13:50:00,10.689511995007907
2022-03-23 13:55:00,10.689511995007907
2022-03-23 14:00:00,10.689511995007907
2022-03-23 14:05:00,10.689511995007907
2022-03-23 14:10:00,10.689511995007907
2022-03-23 14:15:00,10.689511995007907
2022-03-23 14:20:00,10.689511995007907
2022-03-23 14:25:00,10.689511995007907
2022-03-23 14:30:00,10.689511995007907
2022-03-23 14:35:00,10.689511995007907
2022-03-23 14:40:00,10.689511995007907
2022-03-23 14:45:00,10.689511995007907
2022-03-23 14:50:00,10.689511995007907
2022-03-23 14:55:00,10.689511995007907
2022-03-23 15:00:00,10.689511995007907
2022-03-23 15:05:00,10.689511995007907
2022-03-23 15:10:00,10.689511995007907
2022-03-23 15:15:00,10.689511995007907
2022-03-23 15:20:00,10.689511995007907
2022-03-23 15:25:00,10.689511995007907
2022-03-23 15:30:00,10.689511995007907
2022-03-23 15:35:00,10.689511995007907
2022-03-23 15:40:00,10.689511995007907
2022-03-23 15:45:00,10.689511995007907
2022-03-23 15:50:00,10.689511995007907
2022-03-23 15:55:00,10.689511995007907
2022-03-23 16:00:00,10.689511995007907
2022-03-23 17:05:00,10.689511995007907
2022-03-23 17:10:00,10.689511995007907
2022-03-23 17:15:00,10.689511995007907
2022-03-23 17:20:00,10.689511995007907
2022-03-23 17:25:00,10.689511995007907
2022-03-23 17:30:00,10.689511995007907
2022-03-23 17:35:00,10.689511995007907
2022-03-23 17:40:00,10.689511995007907
2022-03-23 17:45:00,10.689511995007907
2022-03-23 17:50:00,10.689511995007907
2022-03-23 17:55:00,10.689511995007907
2022-03-23 18:00:00,11.022985954276393
2022-03-23 18:05:00,10.636820615321913
2022-03-23 18:10:00,10.55861203843448
2022-03-23 18:15:00,11.119821993886799
2022-03-23 18:20:00,9.991814006671792
2022-03-23 18:25:00,9.834897485996857
2022-03-23 18:30:00,10.902148455592455
2022-03-23 18:35:00,10.744643531929105
2022-03-23 18:40:00,11.229259762984057
2022-03-23 18:45:00,9.44997149146986
2022-03-23 18:50:00,9.369879857092531
2022-03-23 18:55:00,9.289787115348737
2022-03-23 19:00:00,8.660249562249478
2022-03-23 19:05:00,8.50022811603311
2022-03-23 19:10:00,-7.596128522051142
2022-03-23 19:15:00,-16.63245898734857
2022-03-23 19:20:00,-11.794235880296302
2022-03-23 19:25:00,
2022-03-23 19:30:00,
2022-03-23 19:35:00,
2022-03-23 19:40:00,
2022-03-23 19:45:00,11.79423588122477
2022-03-23 19:50:00,-10.79142974455796
2022-03-23 19:55:00,-11.314996196438203
2022-03-23 20:00:00,-15.397035643475505
2022-03-23 20:05:00,-18.29873908634315
2022-03-23 20:10:00,-21.774902084362708
2022-03-23 20:15:00,-15.245524741750403
2022-03-23 20:20:00,-11.114680685342222
2022-03-23 20:25:00,-16.178213084503515
2022-03-23 20:30:00,-16.178213084503515
2022-03-23 20:35:00,-16.178213084503515
2022-03-23 20:40:00,-16.178213084503515
2022-03-23 20:45:00,-16.178213084503515
2022-03-23 20:50:00,-16.178213084503515
2022-03-23 20:55:00,-16.178213084503515
2022-03-23 21:00:00,-16.178213084503515
2022-03-23 21:05:00,-16.178213084503515
2022-03-23 21:10:00,-16.178213084503515
2022-03-23 21:15:00,-16.178213084503515
2022-03-23 21:20:00,-16.178213084503515
2022-03-23 21:25:00,-16.178213084503515
2022-03-23 21:30:00,-16.178213084503515
2022-03-23 21:35:00,-16.178213084503515
2022-03-23 21:40:00,-16.178213084503515
2022-03-23 21:45:00,-16.178213084503515
2022-03-23 21:50:00,-16.178213084503515
2022-03-23 21:55:00,-16.178213084503515
2022-03-23 22:00:00,-16.178213084503515
2022-03-23 22:05:00,-16.178213084503515
2022-03-23 22:10:00,-16.178213084503515
2022-03-23 22:15:00,-16.178213084503515
2022-03-23 22:20:00,-16.178213084503515
2022-03-23 22:25:00,-16.178213084503515
2022-03-23 22:30:00,-16.178213084503515
2022-03-23 22:35:00,-16.178213084503515
2022-03-23 22:40:00,-16.178213084503515
2022-03-23 22:45:00,-16.178213084503515
2022-03-23 22:50:00,-16.178213084503515
2022-03-23 22:55:00,-16.178213084503515
2022-03-23 23:00:00,-16.178213084503515
2022-03-23 23:05:00,-16.178213084503515
2022-03-23 23:10:00,-16.178213084503515
2022-03-23 23:15:00,-16.178213084503515
2022-03-23 23:20:00,-16.178213084503515
2022-03-23 23:25:00,-16.178213084503515
2022-03-23 23:30:00,-16.178213084503515
2022-03-23 23:35:00,-16.178213084503515
2022-03-23 23:40:00,-16.178213084503515
2022-03-23 23:45:00,-16.178213084503515
2022-03-23 23:50:00,-16.178213084503515
2022-03-23 23:55:00,-16.178213084503515
2022-03-24 00:00:00,-16.178213084503515
2022-03-24 00:05:00,-16.178213084503515
2022-03-24 00:10:00,-16.178213084503515
2022-03-24 00:15:00,-16.178213084503515
2022-03-24 00:20:00,-16.178213084503515
2022-03-24 00:25:00,-16.178213084503515
2022-03-24 00:30:00,-16.178213084503515
2022-03-24 00:35:00,-16.178213084503515
2022-03-24 00:40:00,-16.178213084503515
2022-03-24 00:45:00,-16.178213084503515
2022-03-24 00:50:00,-16.178213084503515
2022-03-24 00:55:00,-16.178213084503515
2022-03-24 01:00:00,-16.178213084503515
2022-03-24 01:05:00,-16.178213084503515
2022-03-24 01:10:00,-16.178213084503515
2022-03-24 01:15:00,-16.178213084503515
2022-03-24 01:20:00,-16.178213084503515
2022-03-24 01:25:00,-16.178213084503515
2022-03-24 01:30:00,-19.774062477412627
2022-03-24 01:35:00,-23.05841470720076
2022-03-24 01:40:00,-23.05841470720076
2022-03-24 01:45:00,-23.05841470720076
2022-03-24 01:50:00,-23.05841470720076
2022-03-24 01:55:00,-23.05841470720076
2022-03-24 02:00:00,-23.05841470720076
2022-03-24 02:05:00,-23.05841470720076
2022-03-24 02:10:00,-23.05841470720076
2022-03-24 02:15:00,-23.05841470720076
2022-03-24 02:20:00,-23.05841470720076
2022-03-24 02:25:00,-23.05841470720076
2022-03-24 02:30:00,-23.05841470720076
2022-03-24 02:35:00,-23.05841470720076
2022-03-24 02:40:00,-23.05841470720076
2022-03-24 02:45:00,-23.05841470720076
2022-03-24 02:50:00,-23.05841470720076
2022-03-24 02:55:00,-23.05841470720076
2022-03-24 03:00:00,-23.05841470720076
2022-03-24 03:05:00,-23.05841470720076
2022-03-24 03:10:00,-23.05841470720076
2022-03-24 03:15:00,-23.05841470720076
2022-03-24 03:20:00,-23.05841470720076
2022-03-24 03:25:00,-23.05841470720076
2022-03-24 03:30:00,-23.05841470720076
2022-03-24 03:35:00,-23.05841470720076
2022-03-24 03:40:00,-23.05841470720076
2022-03-24 03:45:00,-23.05841470720076
2022-03-24 03:50:00,-23.05841470720076
2022-03-24 03:55:00,-23.05841470720076
2022-03-24 04:00:00,-23.05841470720076
2022-03-24 04:05:00,-23.05841470720076
2022-03-24 04:10:00,-23.05841470720076
2022-03-24 04:15:00,-23.05841470720076
2022-03-24 04:20:00,-23.05841470720076
2022-03-24 04:25:00,-23.05841470720076
2022-03-24 04:30:00,-23.05841470720076
2022-03-24 04:35:00,-23.05841470720076
2022-03-24 04:40:00,-23.05841470720076
2022-03-24 04:45:00,-23.05841470720076
2022-03-24 04:50:00,-23.05841470720076
2022-03-24 04:55:00,-23.05841470720076
2022-03-24 05:00:00,-23.05841470720076
2022-03-24 05:05:00,-23.05841470720076
2022-03-24 05:10:00,-23.05841470720076
2022-03-24 05:15:00,-23.05841470720076
2022-03-24 05:20:00,-23.05841470720076
2022-03-24 05:25:00,-23.05841470720076
2022-03-24 05:30:00,-23.05841470720076
2022-03-24 05:35:00,-23.05841470720076
2022-03-24 05:40:00,-23.05841470720076
2022-03-24 05:45:00,-23.05841470720076
2022-03-24 05:50:00,-23.05841470720076
2022-03-24 05:55:00,-23.05841470720076
2022-03-24 06:00:00,-23.05841470720076
2022-03-24 06:05:00,-23.05841470720076
2022-03-24 06:10:00,-23.05841470720076
2022-03-24 06:15:00,-23.05841470720076
2022-03-24 06:20:00,-23.05841470720076
2022-03-24 06:25:00,-23.05841470720076
2022-03-24 06:30:00,-23.05841470720076
2022-03-24 06:35:00,-23.05841470720076
2022-03-24 06:40:00,-23.05841470720076
2022-03-24 06:45:00,-23.05841470720076
2022-03-24 06:50:00,-23.05841470720076
2022-03-24 06:55:00,-23.05841470720076
2022-03-24 07:00:00,-23.05841470720076
2022-03-24 07:05:00,-23.05841470720076
2022-03-24 07:10:00,-23.05841470720076
2022-03-24 07:15:00,-23.05841470720076
2022-03-24 07:20:00,-23.05841470720076
2022-03-24 07:25:00,-23.05841470720076
2022-03-24 07:30:00,-23.05841470720076
2022-03-24 07:35:00,-23.05841470720076
2022-03-24 07:40:00,-23.05841470720076
2022-03-24 07:45:00,-23.05841470720076
2022-03-24 07:50:00,-23.05841470720076
2022-03-24 07:55:00,-23.05841470720076
2022-03-24 08:00:00,-23.05841470720076
2022-03-24 08:05:00,-23.05841470720076
2022-03-24 08:10:00,-23.05841470720076
2022-03-24 08:15:00,-23.05841470720076
2022-03-24 08:20:00,-23.05841470720076
2022-03-24 08:25:00,-23.05841470720076
2022-03-24 08:30:00,-23.05841470720076
2022-03-24 08:35:00,-23.05841470720076
2022-03-24 08:40:00,-23.05841470720076
2022-03-24 08:45:00,-23.05841470720076
2022-03-24 08:50:00,-23.05841470720076
2022-03-24 08:55:00,-23.05841470720076
2022-03-24 09:00:00,-23.05841470720076
2022-03-24 09:05:00,-23.05841470720076
2022-03-24 09:10:00,-23.05841470720076
2022-03-24 09:15:00,-23.05841470720076
2022-03-24 09:20:00,-23.05841470720076
2022-03-24 09:25:00,-23.05841470720076
2022-03-24 09:30:00,-23.05841470720076
2022-03-24 09:35:00,-23.05841470720076
2022-03-24 09:40:00,-23.05841470720076
2022-03-24 09:45:00,-23.05841470720076
2022-03-24 09:50:00,-24.5247341187344
2022-03-24 09:55:00,-24.697719050213898
2022-03-24 10:00:00,-24.697719050213898
2022-03-24 10:05:00,-24.697719050213898
2022-03-24 10:10:00,-24.697719050213898
2022-03-24 10:15:00,-24.697719050213898
2022-03-24 10:20:00,-24.697719050213898
2022-03-24 10:25:00,-25.053868078953858
2022-03-24 10:30:00,-25.218684329211886
2022-03-24 10:35:00,-24.129569114420725
2022-03-24 10:40:00,-20.49543968254452
2022-03-24 10:45:00,-18.125055567423964
2022-03-24 10:50:00,-21.439054174711224
2022-03-24 10:55:00,-18.607226585946442
2022-03-24 11:00:00,-15.551015951483587
2022-03-24 11:05:00,-17.541503884808783
2022-03-24 11:10:00,-16.09494838087527
2022-03-24 11:15:00,-16.8569499067309
2022-03-24 11:20:00,-12.860268183341848
2022-03-24 11:25:00,-12.732036978136065
2022-03-24 11:30:00,-15.117968860604615
2022-03-24 11:35:00,-17.227616031922857
2022-03-24 11:40:00,-15.507819796237362
2022-03-24 11:45:00,-13.820968939755096
2022-03-24 11:50:00,-14.620182744077752
2022-03-24 11:55:00,-14.738561334592097
2022-03-24 12:00:00,-11.973783678559965
2022-03-24 12:05:00,-13.667573041398688
2022-03-24 12:10:00,-12.204422814735882
2022-03-24 12:15:00,-11.500081687017623
2022-03-24 12:20:00,-8.153287004963797
2022-03-24 12:25:00,-10.27115331647783
2022-03-24 12:30:00,-10.053161806670335
2022-03-24 12:35:00,-11.088230859615908
2022-03-24 12:40:00,-12.017528996610881
2022-03-24 12:45:00,-11.800753471096346
2022-03-24 12:50:00,-12.821977127925445
2022-03-24 12:55:00,-12.714453667719798
2022-03-24 13:00:00,-15.085264215993135
2022-03-24 13:05:00,-13.285721555313465
2022-03-24 13:10:00,-13.885761173741905
2022-03-24 13:15:00,-13.029811687561427
2022-03-24 13:20:00,-14.618474732519447
2022-03-24 13:25:00,-15.83249826638677
2022-03-24 13:30:00,-15.83249826638677
2022-03-24 13:35:00,-15.83249826638677
2022-03-24 13:40:00,-15.83249826638677
2022-03-24 13:45:00,-15.83249826638677
2022-03-24 13:50:00,-15.83249826638677
2022-03-24 13:55:00,-15.83249826638677
2022-03-24 14:00:00,-15.83249826638677
2022-03-24 14:05:00,-15.83249826638677
2022-03-24 14:10:00,-15.83249826638677
2022-03-24 14:15:00,-15.83249826638677
2022-03-24 14:20:00,-15.83249826638677
2022-03-24 14:25:00,-15.83249826638677
2022-03-24 14:30:00,-15.83249826638677
2022-03-24 14:35:00,-15.83249826638677
2022-03-24 14:40:00,-15.83249826638677
2022-03-24 14:45:00,-15.83249826638677
2022-03-24 14:50:00,-15.83249826638677
2022-03-24 14:55:00,-15.83249826638677
2022-03-24 15:00:00,-15.83249826638677
2022-03-24 15:05:00,-15.83249826638677
2022-03-24 15:10:00,-15.83249826638677
2022-03-24 15:15:00,-15.83249826638677
2022-03-24 15:20:00,-15.83249826638677
2022-03-24 15:25:00,-15.83249826638677
2022-03-24 15:30:00,-15.83249826638677
2022-03-24 15:35:00,-15.83249826638677
2022-03-24 15:40:00,-15.83249826638677
2022-03-24 15:45:00,-15.83249826638677
2022-03-24 15:50:00,-15.83249826638677
2022-03-24 15:55:00,-15.83249826638677
2022-03-24 16:00:00,-15.83249826638677
2022-03-24 17:05:00,-15.83249826638677
2022-03-24 17:10:00,-15.83249826638677
2022-03-24 17:15:00,-15.83249826638677
2022-03-24 17:20:00,-15.83249826638677
2022-03-24 17:25:00,-15.83249826638677
2022-03-24 17:30:00,-16.801316561449546
2022-03-24 17:35:00,-16.801316561449546
2022-03-24 17:40:00,-16.801316561449546
2022-03-24 17:45:00,-15.957252005338688
2022-03-24 17:50:00,-15.957252005338688
2022-03-24 17:55:00,-17.789647845289608
2022-03-24 18:00:00,-18.26959818730643
2022-03-24 18:05:00,-18.36808582855335
2022-03-24 18:10:00,-18.563762287099316
2022-03-24 18:15:00,-19.895275062653752
2022-03-24 18:20:00,-19.895275062653752
2022-03-24 18:25:00,-18.043392928074976
2022-03-24 18:30:00,-18.422934810736407
2022-03-24 18:35:00,-18.422934810736407
2022-03-24 18:40:00,-18.422934810736407
2022-03-24 18:45:00,-18.023895050436966
2022-03-24 18:50:00,-18.023895050436966
2022-03-24 18:55:00,-18.403044245211287
2022-03-24 19:00:00,-17.901887892057616
2022-03-24 19:05:00,-18.638914592036528
2022-03-24 19:10:00,-18.924126483011214
2022-03-24 19:15:00,-18.320446767888292
2022-03-24 19:20:00,-19.921737783043447
2022-03-24 19:25:00,-19.921737783043447
2022-03-24 19:30:00,-18.902740531288423
2022-03-24 19:35:00,-18.902740531288423
2022-03-24 19:40:00,-17.784305408300767
2022-03-24 19:45:00,-16.990137353168137
2022-03-24 19:50:00,-16.894917425231966
2022-03-24 19:55:00,-16.894917425231966
2022-03-24 20:00:00,-17.530297983930303
2022-03-24 20:05:00,-17.808919883888464
2022-03-24 20:10:00,-16.491518224604008
2022-03-24 20:15:00,-15.809479530711101
2022-03-24 20:20:00,-15.619969661308923
2022-03-24 20:25:00,-15.430531673993507
2022-03-24 20:30:00,-16.399664022927578
2022-03-24 20:35:00,-11.380478254821208
2022-03-24 20:40:00,-10.382839649320472
2022-03-24 20:45:00,-11.924045198834436
2022-03-24 20:50:00,-12.594281852675325
2022-03-24 20:55:00,-12.064669796950026
2022-03-24 21:00:00,-12.971734093805072
2022-03-24 21:05:00,-13.636787908511542
2022-03-24 21:10:00,-14.688283808260309
2022-03-24 21:15:00,-14.688283808260309
2022-03-24 21:20:00,-14.251169163324555
2022-03-24 21:25:00,-14.251169163324555
2022-03-24 21:30:00,-15.41033725920434
2022-03-24 21:35:00,-15.41033725920434
2022-03-24 21:40:00,-15.41033725920434
2022-03-24 21:45:00,-15.41033725920434
2022-03-24 21:50:00,-15.41033725920434
2022-03-24 21:55:00,-15.41033725920434
2022-03-24 22:00:00,-15.41033725920434
2022-03-24 22:05:00,-15.41033725920434
2022-03-24 22:10:00,-15.41033725920434
2022-03-24 22:15:00,-15.41033725920434
2022-03-24 22:20:00,-15.41033725920434
2022-03-24 22:25:00,-15.41033725920434
2022-03-24 22:30:00,-15.41033725920434
2022-03-24 22:35:00,-15.41033725920434
2022-03-24 22:40:00,-15.41033725920434
2022-03-24 22:45:00,-15.41033725920434
2022-03-24 22:50:00,-15.41033725920434
2022-03-24 22:55:00,-15.41033725920434
2022-03-24 23:00:00,-15.41033725920434
2022-03-24 23:05:00,-15.41033725920434
2022-03-24 23:10:00,-15.41033725920434
2022-03-24 23:15:00,-15.41033725920434
2022-03-24 23:20:00,-15.41033725920434
2022-03-24 23:25:00,-15.41033725920434
2022-03-24 23:30:00,-15.41033725920434
2022-03-24 23:35:00,-15.41033725920434
2022-03-24 23:40:00,-15.41033725920434
2022-03-24 23:45:00,-15.41033725920434
2022-03-24 23:50:00,-15.41033725920434
2022-03-24 23:55:00,-15.41033725920434
2022-03-25 00:00:00,-15.41033725920434
2022-03-25 00:05:00,-15.41033725920434
2022-03-25 00:10:00,-15.41033725920434
2022-03-25 00:15:00,-15.41033725920434
2022-03-25 00:20:00,-15.41033725920434
2022-03-25 00:25:00,-15.41033725920434
2022-03-25 00:30:00,-15.41033725920434
2022-03-25 00:35:00,-15.41033725920434
2022-03-25 00:40:00,-15.41033725920434
2022-03-25 00:45:00,-15.41033725920434
2022-03-25 00:50:00,-15.41033725920434
2022-03-25 00:55:00,-15.41033725920434
2022-03-25 01:00:00,-15.41033725920434
2022-03-25 01:05:00,-15.41033725920434
2022-03-25 01:10:00,-15.41033725920434
2022-03-25 01:15:00,-15.41033725920434
2022-03-25 01:20:00,-15.41033725920434
2022-03-25 01:25:00,-15.41033725920434
2022-03-25 01:30:00,-15.41033725920434
2022-03-25 01:35:00,-15.41033725920434
2022-03-25 01:40:00,-15.41033725920434
2022-03-25 01:45:00,-15.41033725920434
2022-03-25 01:50:00,-15.41033725920434
2022-03-25 01:55:00,-15.41033725920434
2022-03-25 02:00:00,-15.41033725920434
2022-03-25 02:05:00,-15.41033725920434
2022-03-25 02:10:00,-15.41033725920434
2022-03-25 02:15:00,-15.41033725920434
2022-03-25 02:20:00,-15.41033725920434
2022-03-25 02:25:00,-15.41033725920434
2022-03-25 02:30:00,-15.41033725920434
2022-03-25 02:35:00,-15.41033725920434
2022-03-25 02:40:00,-15.41033725920434
2022-03-25 02:45:00,-15.41033725920434
2022-03-25 02:50:00,-15.41033725920434
2022-03-25 02:55:00,-15.41033725920434
2022-03-25 03:00:00,-15.41033725920434
2022-03-25 03:05:00,-15.41033725920434
2022-03-25 03:10:00,-15.41033725920434
2022-03-25 03:15:00,-15.41033725920434
2022-03-25 03:20:00,-15.41033725920434
2022-03-25 03:25:00,-15.41033725920434
2022-03-25 03:30:00,-15.41033725920434
2022-03-25 03:35:00,-15.41033725920434
2022-03-25 03:40:00,-15.41033725920434
2022-03-25 03:45:00,-15.41033725920434
2022-03-25 03:50:00,-15.41033725920434
2022-03-25 03:55:00,-15.41033725920434
2022-03-25 04:00:00,-15.41033725920434
2022-03-25 04:05:00,-15.41033725920434
2022-03-25 04:10:00,-15.41033725920434
2022-03-25 04:15:00,-15.41033725920434
2022-03-25 04:20:00,-15.41033725920434
2022-03-25 04:25:00,-15.41033725920434
2022-03-25 04:30:00,-15.41033725920434
2022-03-25 04:35:00,-15.41033725920434
2022-03-25 04:40:00,-15.41033725920434
2022-03-25 04:45:00,-15.41033725920434
2022-03-25 04:50:00,-15.41033725920434
2022-03-25 04:55:00,-15.41033725920434
2022-03-25 05:00:00,-15.41033725920434
2022-03-25 05:05:00,-15.41033725920434
2022-03-25 05:10:00,-15.41033725920434
2022-03-25 05:15:00,-15.41033725920434
2022-03-25 05:20:00,-15.41033725920434
2022-03-25 05:25:00,-15.41033725920434
2022-03-25 05:30:00,-15.41033725920434
2022-03-25 05:35:00,-15.41033725920434
2022-03-25 05:40:00,-15.41033725920434
2022-03-25 05:45:00,-15.41033725920434
2022-03-25 05:50:00,-15.41033725920434
2022-03-25 05:55:00,-15.41033725920434
2022-03-25 06:00:00,-15.41033725920434
2022-03-25 06:05:00,-15.41033725920434
2022-03-25 06:10:00,-15.41033725920434
2022-03-25 06:15:00,-15.41033725920434
2022-03-25 06:20:00,-16.815948164715632
2022-03-25 06:25:00,-16.983122977132382
2022-03-25 06:30:00,-14.337260449026333
2022-03-25 06:35:00,-14.898202268262287
2022-03-25 06:40:00,-14.980439760464318
2022-03-25 06:45:00,-12.140401624005456
2022-03-25 06:50:00,-10.698857761505796
2022-03-25 06:55:00,-10.778621255926936
2022-03-25 07:00:00,-10.778621255926936
2022-03-25 07:05:00,-10.698366071305164
2022-03-25 07:10:00,-11.693365992077538
2022-03-25 07:15:00,-12.007953848136756
2022-03-25 07:20:00,-11.927963867080924
2022-03-25 07:25:00,-10.76430534036956
2022-03-25 07:30:00,-9.611715847381612
2022-03-25 07:35:00,-9.130840433961382
2022-03-25 07:40:00,-9.442883420057981
2022-03-25 07:45:00,-7.199129553831672
2022-03-25 07:50:00,-7.506620726850653
2022-03-25 07:55:00,-6.313750816579484
2022-03-25 08:00:00,-6.003319694363616
2022-03-25 08:05:00,-6.309434883236816
2022-03-25 08:10:00,-7.0648945036925355
2022-03-25 08:15:00,-6.9105148683251985
2022-03-25 08:20:00,-7.366235964308486
2022-03-25 08:25:00,-7.0564956322611
2022-03-25 08:30:00,-6.824782192490352
2022-03-25 08:35:00,-6.280797819282652
2022-03-25 08:40:00,-6.433645960728765
2022-03-25 08:45:00,-6.9633112548081
2022-03-25 08:50:00,-7.342577600822226
2022-03-25 08:55:00,-3.3430813759350575
2022-03-25 09:00:00,-4.415999170769193
2022-03-25 09:05:00,-2.9442897006384965
2022-03-25 09:10:00,-4.350663612931164
2022-03-25 09:15:00,-6.824229177436715
2022-03-25 09:20:00,-5.683432773392548
2022-03-25 09:25:00,-4.481525841831879
2022-03-25 09:30:00,-5.163027413927386
2022-03-25 09:35:00,-5.163027413927386
2022-03-25 09:40:00,-3.9719235385879412
2022-03-25 09:45:00,-4.176994792865417
2022-03-25 09:50:00,-4.382011296290549
2022-03-25 09:55:00,-5.324208796855168
2022-03-25 10:00:00,-5.864655151079954
2022-03-25 10:05:00,-7.055564663730725
2022-03-25 10:10:00,-8.724876496885562
2022-03-25 10:15:00,-8.724876496885562
2022-03-25 10:20:00,-8.724876496885562
2022-03-25 10:25:00,-8.724876496885562
2022-03-25 10:30:00,-8.724876496885562
2022-03-25 10:35:00,-8.724876496885562
2022-03-25 10:40:00,-8.724876496885562
2022-03-25 10:45:00,-8.724876496885562
2022-03-25 10:50:00,-8.724876496885562
2022-03-25 10:55:00,-8.724876496885562
2022-03-25 11:00:00,-8.724876496885562
2022-03-25 11:05:00,-8.724876496885562
2022-03-25 11:10:00,-8.724876496885562
2022-03-25 11:15:00,-8.724876496885562
2022-03-25 11:20:00,-8.724876496885562
2022-03-25 11:25:00,-8.724876496885562
2022-03-25 11:30:00,-8.724876496885562
2022-03-25 11:35:00,-8.724876496885562
2022-03-25 11:40:00,-8.724876496885562
2022-03-25 11:45:00,-8.724876496885562
2022-03-25 11:50:00,-8.724876496885562
2022-03-25 11:55:00,-8.724876496885562
2022-03-25 12:00:00,-8.724876496885562
2022-03-25 12:05:00,-8.724876496885562
2022-03-25 12:10:00,-8.724876496885562
2022-03-25 12:15:00,-8.724876496885562
2022-03-25 12:20:00,-8.724876496885562
2022-03-25 12:25:00,-8.724876496885562
2022-03-25 12:30:00,-8.724876496885562
2022-03-25 12:35:00,-8.724876496885562
2022-03-25 12:40:00,-8.724876496885562
2022-03-25 12:45:00,-8.724876496885562
2022-03-25 12:50:00,-8.724876496885562
2022-03-25 12:55:00,-8.724876496885562
2022-03-25 13:00:00,-8.724876496885562
2022-03-25 13:05:00,-8.724876496885562
2022-03-25 13:10:00,-8.724876496885562
